client_id,response_rate
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
0.5437,0.5437
